2020-09-07 11:31:17,"b""La 3080 est moche je l'ach\xc3\xa8terai jamais. #nvidia #geforce #rtx3080 #msi"""
2020-09-07 11:19:00,b'Pour 2000\xe2\x82\xac vous choisissez : \n-  une TV #Oled HDMI 2.1+ Console #nextgen\n- un PC hardcore gamer sans \xc3\xa9cran avec une\xe2\x80\xa6 https://t.co/ckjfMDWejg'
2020-09-07 10:58:06,b'Les premiers benchmarks de la #RTX3080 donnent des r\xc3\xa9sultats sup\xc3\xa9rieurs de minimum 20% \xc3\xa0 ceux de la #TitanRTX vendu\xe2\x80\xa6 https://t.co/ywoQWjxggZ'
2020-09-07 10:55:31,"b""RT @Bet365Profits: J'entends bcp dire que les consoles next gen #PS5 et #XboxSeriesX co\xc3\xbbteront moins cher qu'un PC \xc3\xa0 base de #rtx3080, c'es\xe2\x80\xa6"""
2020-09-07 10:49:33,"b""J'entends bcp dire que les consoles next gen #PS5 et #XboxSeriesX co\xc3\xbbteront moins cher qu'un PC \xc3\xa0 base de #rtx3080,\xe2\x80\xa6 https://t.co/QhSkCUVOWy"""
2020-09-07 10:29:37,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-07 09:29:23,"b'RT @cowcotland: #NVIDIA #GeForce #RTX3080 : Explosion des Cuda Cores, mais pas des RT Cores et Tensor Cores https://t.co/pi8dR6Rns6 https:/\xe2\x80\xa6'"
2020-09-07 09:28:18,"b'RT @cowcotland: #NVIDIA #GeForce #RTX3080 : Explosion des Cuda Cores, mais pas des RT Cores et Tensor Cores https://t.co/WOpWjyEKdb https:/\xe2\x80\xa6'"
2020-09-07 09:12:46,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-07 08:21:22,b'Yo vid\xc3\xa9o dispo sur ma chaine YouTube ^^\nhttps://t.co/2XpROPAaBa\n\n#nvidia #RTX3090 #RTX3080 #rtx3000 #RTX https://t.co/I5i7XArGhf'
2020-09-07 08:19:35,"b'RT @cowcotland: #NVIDIA #GeForce #RTX3080 : Explosion des Cuda Cores, mais pas des RT Cores et Tensor Cores https://t.co/pi8dR6Rns6 https:/\xe2\x80\xa6'"
2020-09-07 08:18:31,"b'RT @cowcotland: #NVIDIA #GeForce #RTX3080 : Explosion des Cuda Cores, mais pas des RT Cores et Tensor Cores https://t.co/WOpWjyEKdb https:/\xe2\x80\xa6'"
2020-09-07 08:06:03,"b'#NVIDIA #GeForce #RTX3080 : Explosion des Cuda Cores, mais pas des RT Cores et Tensor Cores https://t.co/pi8dR6Rns6 https://t.co/8IhuGg29WO'"
2020-09-07 07:52:19,"b'RT @cowcotland: #NVIDIA #GeForce #RTX3080 : Explosion des Cuda Cores, mais pas des RT Cores et Tensor Cores https://t.co/WOpWjyEKdb https:/\xe2\x80\xa6'"
2020-09-07 07:51:34,"b'#NVIDIA #GeForce #RTX3080 : Explosion des Cuda Cores, mais pas des RT Cores et Tensor Cores https://t.co/WOpWjyEKdb https://t.co/H4ozugWcA5'"
2020-09-07 07:39:51,b'#PCGamer #RTX3080 peux ton me dire se que je doit changer sur ma configuration pour passer \xc3\xa0 la #RTX3080 https://t.co/sUQQ1EJQKW'
2020-09-07 07:35:30,"b""RT @CrossPlayfr: Apr\xc3\xa8s #PlayStation et #Xbox, c'est au tour de #NVIDIA de pr\xc3\xa9senter ces plans pour la nouvelle g\xc3\xa9n\xc3\xa9ration de jeux \xc3\xa0 venir !\xe2\x80\xa6"""
2020-09-07 07:00:29,"b""Apr\xc3\xa8s #PlayStation et #Xbox, c'est au tour de #NVIDIA de pr\xc3\xa9senter ces plans pour la nouvelle g\xc3\xa9n\xc3\xa9ration de jeux \xc3\xa0\xe2\x80\xa6 https://t.co/o49W4ar15V"""
2020-09-07 05:27:23,"b""RT @cowcotland: Les #ZOTAC #RTX3080 et #RTX3090 Trinity s'affichent avec des tarifs en USD https://t.co/g5imUEMDq3 https://t.co/FkrJ24OufZ"""
2020-09-07 00:18:00,"b""Nouvelle vid\xc3\xa9o d\xc3\xa9brief sur l'event NVIDIA d'hier !\n\nOn passe en revue les trois cartes graphiques MONSTRUEUSES sort\xe2\x80\xa6 https://t.co/nenJPtR72V"""
2020-09-06 22:33:46,b'RT @danivempire666: Ne pas craquer ne pas craquer...\n#RTX3080 #nvidia\n\n#stream #twitch #SupportSmallStreams #PetitsStreamers #FrenchStream\xe2\x80\xa6'
2020-09-06 19:55:44,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 19:51:00,b'RIP LA PS5 #RTX3080 \xf0\x9f\x98\x82'
2020-09-06 19:18:53,"b""\xf0\x9f\x87\xab\xf0\x9f\x87\xb7 Entre mon futur upgrade avec la #RTX3080 et mon nouveau fond d'\xc3\xa9cran, ma tour PC se pr\xc3\xa9pare pour la sortie de\xe2\x80\xa6 https://t.co/XWNUj5Wb4G"""
2020-09-06 19:08:40,"b""RT @cowcotland: Les #ZOTAC #RTX3080 et #RTX3090 Trinity s'affichent avec des tarifs en USD https://t.co/g5imUEMDq3 https://t.co/FkrJ24OufZ"""
2020-09-06 19:06:33,"b""Les #ZOTAC #RTX3080 et #RTX3090 Trinity s'affichent avec des tarifs en USD https://t.co/g5imUEMDq3 https://t.co/FkrJ24OufZ"""
2020-09-06 18:04:20,b'@NVIDIAGeForceFR est il possible de sortir une version des #rtx3080 avec un port #virtuallink usb-c ? Le casque #VR\xe2\x80\xa6 https://t.co/Ch4zaQuZca'
2020-09-06 17:46:38,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 17:03:52,b'@NVIDIAGeForceFR @ZOTAC est il possible de sortir une version des #rtx3080 avec un port #virtuallink usb-c ? Le cas\xe2\x80\xa6 https://t.co/9UIx2MnVv7'
2020-09-06 16:00:49,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 15:37:51,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 15:30:52,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 15:24:50,"b""RT @JulienChieze: C'est le week-end \xf0\x9f\x8c\x9f #PS5 et #XboxSeriesX pr\xc3\xa9commandes limit\xc3\xa9es et exclusivit\xc3\xa9 la + s\xc3\xa9duisante ? #Mario ou #Link ? Passer\xe2\x80\xa6"""
2020-09-06 15:00:53,b'RT @danivempire666: Ne pas craquer ne pas craquer...\n#RTX3080 #nvidia\n\n#stream #twitch #SupportSmallStreams #PetitsStreamers #FrenchStream\xe2\x80\xa6'
