2020-09-08 17:16:01,b'RT @kazsan0223: \xe4\xbb\x8a\xe8\xaa\xbf\xe3\x81\xb9\xe3\x81\xaa\xe3\x81\x8a\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xa6\xe3\x82\x8f\xe3\x81\x8b\xe3\x81\xa3\xe3\x81\x9f\xe3\x81\x91\xe3\x81\xa9\n\nRTX IO \xe3\x81\xaf \xe9\x81\x8e\xe5\x8e\xbb\xe3\x81\xaeRTX20\xe3\x82\xb7\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xba\nGTX16\xe3\x82\xb7\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xba\xe3\x81\xa7\xe3\x82\x82\xe4\xbd\xbf\xe7\x94\xa8\xe3\x81\xa7\xe3\x81\x8d\xe3\x82\x8b\xef\xbc\x81\n\n\xe3\x81\xa8\xe3\x81\xae\xe3\x81\x93\xe3\x81\xa8\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\n\n\xe3\x82\x82\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x97\xe3\x81\xa6\xe6\x84\x8f\xe5\xa4\x96\xe3\x81\xa8\xe7\x9f\xa5\xe3\x82\x89\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xaa\xe3\x81\x84\xef\xbc\x9f\xf0\x9f\xa4\x94\n\xe3\x82\x82\xe3\x81\xa1\xe3\x82\x8d\xe3\x82\x93\xe5\xb8\xb8\xe8\xad\x98\xef\xbc\x9f\xf0\x9f\xa4\x94\n\n\xe6\x94\xb9\xe3\x82\x81\xe3\x81\xa6\xe8\xaa\xbf\xe3\x81\xb9\xe3\x82\x8b\xe3\x81\xa3\xe3\x81\xa6\xe5\xa4\xa7\xe4\xba\x8b\n\n#GTX1660\n#RTX20\n#\xe2\x80\xa6'
2020-09-08 17:13:47,"b'The GeForce RTX 3080 Founders Edition has a 12-pin power connector, but it may be an NVIDIA-exclusive\xe2\x80\xa6 https://t.co/x4iNE5VUOd'"
2020-09-08 17:11:47,b'RT @AaronJFritsch: #rtx3070\n#rtx3080\n#RTX3090\n#PCMR\n#XboxSeriesS\n#Xbox\n#XboxOne\n#Nvidia\n@nvidia\n@OfficialPCMR\n@PedroPCMR\nhttps://t.co/szP0B\xe2\x80\xa6'
2020-09-08 17:11:31,b'#rtx3070\n#rtx3080\n#RTX3090\n#PCMR\n#XboxSeriesS\n#Xbox\n#XboxOne\n#Nvidia\n@nvidia\n@OfficialPCMR\n@PedroPCMR\nhttps://t.co/szP0B4tJUC'
2020-09-08 16:56:46,b'Sept 14: Primeras reviews de #rtx3080\nSept 15: Apple event. iPhone 12.\nSept 16: #FacebookConnect. Quest 2.\nSept 17:\xe2\x80\xa6 https://t.co/iw8MRk1slU'
2020-09-08 16:51:20,b'RT @HRNikoofar: LOL! This is me \xf0\x9f\x98\x82\n#rtx3080\nhttps://t.co/OVeRAhJHDJ'
2020-09-08 16:31:05,"b'Este fin de a\xc3\xb1o se est\xc3\xa1 poniendo sabroso, me puse modo zopilote esperando una #RTX2080 para cuando salga la\xe2\x80\xa6 https://t.co/uK4ZHxykHJ'"
2020-09-08 15:57:43,b'RT @cybertechbiz: The RTX 3080 is cool \xf0\x9f\x98\x8e #Nvidia #RTX3080 #Windows10  #Graphic https://t.co/wHPKhu82Ym'
2020-09-08 15:57:36,b'@NVIDIAGeForce @msigaming #UltimatePlay i will win and i want one #RTX3080'
2020-09-08 15:49:01,"b""RT @RedGamingTech: Why #Nvidia's DLSS 2.0 and AI upsampling will change EVERYTHING in graphics.\n\nhttps://t.co/WNvOksR1Y8\n\n#gaming #tech #te\xe2\x80\xa6"""
2020-09-08 15:41:40,"b""RT @RedGamingTech: Why #Nvidia's DLSS 2.0 and AI upsampling will change EVERYTHING in graphics.\n\nhttps://t.co/WNvOksR1Y8\n\n#gaming #tech #te\xe2\x80\xa6"""
2020-09-08 15:38:57,b'Hanging w/ Ur #Turing /#Radeon #Gpu 1-4 months will effectively lose you big$\nUr Q: its OK &amp; U have gaming gpu for\xe2\x80\xa6 https://t.co/9gMGLU8m0j'
2020-09-08 15:24:17,"b""J'ai tout de m\xc3\xaame une petite pens\xc3\xa9e \xc3\xa9mue pour les gens qui ont achet\xc3\xa9 une #RTX2080Ti r\xc3\xa9cemment, au vu des performan\xe2\x80\xa6 https://t.co/5W0LGKNV8K"""
2020-09-08 15:24:04,"b""Can't wait for your teardown video @GamersNexus I can see that it looks like 4 screws behind a pop-up tab. That may\xe2\x80\xa6 https://t.co/qL25cfJSNT"""
2020-09-08 15:16:41,"b""RT @RedGamingTech: Why #Nvidia's DLSS 2.0 and AI upsampling will change EVERYTHING in graphics.\n\nhttps://t.co/WNvOksR1Y8\n\n#gaming #tech #te\xe2\x80\xa6"""
2020-09-08 15:14:11,"b""RT @RedGamingTech: Why #Nvidia's DLSS 2.0 and AI upsampling will change EVERYTHING in graphics.\n\nhttps://t.co/WNvOksR1Y8\n\n#gaming #tech #te\xe2\x80\xa6"""
2020-09-08 15:11:33,b'Zeit f\xc3\xbcr ein neues Video\xf0\x9f\x98\x8e\nSelbstverst\xc3\xa4ndlich News zu den RTX3000 Grafikkarten von Nvidia + etwas Ryzen 4000 \xf0\x9f\x98\x81\xe2\x80\xa6 https://t.co/LM0GgltR5o'
2020-09-08 15:11:05,"b""RT @RedGamingTech: Why #Nvidia's DLSS 2.0 and AI upsampling will change EVERYTHING in graphics.\n\nhttps://t.co/WNvOksR1Y8\n\n#gaming #tech #te\xe2\x80\xa6"""
2020-09-08 15:08:09,b'Io mentre aspetto di poter ordinare la #rtx3080 #Nvidia https://t.co/WBlJmzg2q7'
2020-09-08 15:05:28,"b""Why #Nvidia's DLSS 2.0 and AI upsampling will change EVERYTHING in graphics.\n\nhttps://t.co/WNvOksR1Y8\n\n#gaming\xe2\x80\xa6 https://t.co/dvX98P0ls2"""
2020-09-08 15:05:27,b'LOL! This is me \xf0\x9f\x98\x82\n#rtx3080\nhttps://t.co/OVeRAhJHDJ'
2020-09-08 14:45:17,b'NVIDIA GeForce RTX 3080 w rozdzielczo\xc5\x9bci 4K jest o prawie 54% lepszy od GeForce RTX 2080 SUPER. #NVIDIA #GeForce\xe2\x80\xa6 https://t.co/G87InUWv0E'
2020-09-08 14:44:21,"b'GPU-Z 2.34.0 supporta le schede grafiche #Nvidia #RTX3090 ,#rtx3080 e #rtx3070 , e la memoria GDDR6X |\xe2\x80\xa6 https://t.co/66gXx6AM5e'"
2020-09-08 14:20:55,b'RTX30\xe3\x82\xb7\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xba\xe5\x88\x9d\xe5\x9b\x9e\xe5\x87\xba\xe8\x8d\xb7\xe3\x81\x8b\xe3\x82\x89\xe7\x99\xbd\xe3\x81\x84\xe3\x81\xae\xe5\x87\xba\xe3\x81\xaa\xe3\x81\x84\xe3\x81\x8b\xe3\x81\xaa\xef\xbc\x9f\n#RTX30 \n#RTX3070\n#RTX3080\n#RTX3090'
2020-09-08 14:01:50,b'RT @DeepCool_JAPAN: RGB\xe3\x82\x92\xe8\xbf\xbd\xe5\x8a\xa0\xe3\x81\x97\xe3\x81\x9f\xe5\xbe\x8c\xe3\x81\xaeRTX 30\xe3\x82\x92\xe6\x83\xb3\xe5\x83\x8f\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x8f\xe3\x81\xa0\xe3\x81\x95\xe3\x81\x84\xe3\x80\x82\n#RTX3080 \xef\xbc\x83rtx3080\xef\xbc\x83rtx3090\xef\xbc\x83MF120GTArgbFan https://t.co/vyJjaVZiJ0'
2020-09-08 13:31:28,b'Are you getting the #rtx3070 #rtx3080 or the #rtx3090 and why? https://t.co/jhnPQu6k4D'
2020-09-08 13:18:01,b'RT @RareAchievement: Now that I\xe2\x80\x99m reviewing games for the channel too what games do you want to see reviewed? Not a whole lot of new games\xe2\x80\xa6'
2020-09-08 13:10:23,b'El precio de las #rtx3080 podr\xc3\xada dispararse por culpa de los mineros de #Ethereum: https://t.co/jO71d5Xvfs\xe2\x80\xa6 https://t.co/Ynr9s0CiWF'
2020-09-08 12:33:42,b'\xe6\x9d\xa5\xe5\xb9\xb4\xe3\x81\xae\xe4\xba\x88\xe5\xae\x9a\xe3\x81\xa0\xe3\x81\x8c #RTX3080 \xe3\x81\xab\xe3\x81\x97\xe3\x82\x88\xe3\x81\x86\xe3\x81\x8b #RTX3090 \xe3\x81\xab\xe3\x81\x97\xe3\x82\x88\xe3\x81\x86\xe3\x81\x8b\xe6\x82\xa9\xe3\x81\xbf\xe4\xb8\xad https://t.co/PcF63tqLcu'
2020-09-08 12:31:58,b'Las pruebas de velocidad que demuestran c\xc3\xb3mo la #Nvidia #GeForce #RTX3080 machaca a la #RTX2080 y #RTX2080Ti:\xe2\x80\xa6 https://t.co/BYmbXOvfUz'
